Name,Debut,Final,Position,Height,Weight,Birthday,School,HOF,Active,G,PTS,TRB,AST,FG%,FG3%,FT%,eFG%,PER,WS,Player_ID,Image_URL
Martynas Andriuškevičius,2006,2006,['Center'],86,240.0,"March 12, 1986",,False,False,6,0.0,0.7,0.0,0.0,,,0.0,15.5,0.0,101149,https://cdn.nba.com/headshots/nba/latest/1040x760/101149.png
Don Anielak,1955,1955,['Forward'],79,190.0,"November 1, 1930",['Missouri State'],False,False,1,3.0,2.0,0.0,0.0,,75.0,,1.8,-0.1,76049,https://cdn.nba.com/headshots/nba/latest/1040x760/76049.png
Ike Anigbogu,2018,2019,"['Forward', 'Center']",82,250.0,"October 17, 1998",['UCLA'],False,False,14,0.9,0.9,0.1,33.3,,83.3,33.3,17.0,0.0,1628387,https://cdn.nba.com/headshots/nba/latest/1040x760/1628387.png
Michael Ansley,1990,1992,['Forward'],79,225.0,"February 8, 1967",['Alabama'],False,False,149,6.9,4.2,0.4,51.3,,72.2,51.3,17.0,6.4,76050,https://cdn.nba.com/headshots/nba/latest/1040x760/76050.png
Chris Anstey,1998,2000,['Center'],84,249.0,"January 1, 1975",,False,False,155,5.2,3.4,0.8,41.3,13.8,75.5,41.6,13.2,2.8,1512,https://cdn.nba.com/headshots/nba/latest/1040x760/1512.png
Giannis Antetokounmpo,2014,2025,"['Forward', 'Guard']",83,242.0,"December 6, 1994",,False,True,859,23.9,9.9,5.0,55.1,28.4,69.3,57.0,25.8,120.8,203507,https://cdn.nba.com/headshots/nba/latest/1040x760/203507.png
Kostas Antetokounmpo,2019,2021,['Forward'],82,200.0,"November 20, 1997",['Dayton'],False,True,22,1.0,1.0,0.1,37.5,,47.4,37.5,3.6,-0.2,1628961,https://cdn.nba.com/headshots/nba/latest/1040x760/1628961.png
Thanasis Antetokounmpo,2016,2024,['Forward'],79,219.0,"July 18, 1992",,False,True,198,2.4,1.6,0.6,50.9,14.3,52.9,52.0,10.3,1.9,203648,https://cdn.nba.com/headshots/nba/latest/1040x760/203648.png
Carmelo Anthony,2004,2022,['Forward'],79,238.0,"May 29, 1984",['Syracuse'],True,False,1260,22.5,6.2,2.7,44.7,35.5,81.4,48.5,19.5,108.5,2546,https://cdn.nba.com/headshots/nba/latest/1040x760/2546.png
Cole Anthony,2021,2025,['Guard'],74,185.0,"May 15, 2000",['UNC'],False,True,320,12.5,4.3,3.8,41.9,34.5,84.7,48.3,14.1,11.0,1630175,https://cdn.nba.com/headshots/nba/latest/1040x760/1630175.png
Greg Anthony,1992,2002,['Guard'],72,176.0,"November 15, 1967","['University of Portland', ' UNLV']",False,False,757,7.3,1.9,4.0,40.3,34.9,73.3,46.7,14.5,35.9,21,https://cdn.nba.com/headshots/nba/latest/1040x760/21.png
Joel Anthony,2008,2017,['Center'],81,245.0,"August 9, 1982",['UNLV'],False,False,490,2.2,2.8,0.2,51.3,,66.2,51.3,9.7,15.3,201202,https://cdn.nba.com/headshots/nba/latest/1040x760/201202.png
Pero Antić,2014,2015,"['Center', 'Forward']",83,260.0,"July 29, 1982",,False,False,113,6.3,3.5,0.9,39.2,31.4,73.0,48.3,10.6,3.0,203544,https://cdn.nba.com/headshots/nba/latest/1040x760/203544.png
OG Anunoby,2018,2025,['Forward'],79,232.0,"July 17, 1997",['Indiana'],False,True,492,12.9,4.4,1.7,47.4,37.5,76.1,56.0,13.5,31.4,1628384,https://cdn.nba.com/headshots/nba/latest/1040x760/1628384.png
Keith Appling,2016,2016,['Guard'],73,185.0,"February 13, 1992",['Michigan State'],False,False,5,1.2,0.2,0.2,25.0,0.0,100.0,25.0,-4.8,-0.1,203951,https://cdn.nba.com/headshots/nba/latest/1040x760/203951.png
Rafael Araújo,2005,2007,['Center'],83,280.0,"August 12, 1980",['BYU'],False,False,139,2.8,2.8,0.3,40.5,25.0,67.9,40.6,6.3,-0.4,2737,https://cdn.nba.com/headshots/nba/latest/1040x760/2737.png
Stacey Arceneaux,1962,1962,['Forward'],76,210.0,"February 17, 1936",['Iowa State'],False,False,7,7.1,4.6,0.6,39.3,,46.2,,10.5,-0.1,76053,https://cdn.nba.com/headshots/nba/latest/1040x760/76053.png
Robert Archibald,2003,2004,['Forward'],83,250.0,"March 29, 1980",['Illinois'],False,False,44,1.2,1.6,0.4,28.3,,42.9,28.3,4.9,0.0,2425,https://cdn.nba.com/headshots/nba/latest/1040x760/2425.png
Tiny Archibald,1971,1984,['Guard'],73,150.0,"September 2, 1948","['Arizona Western College', ' Texas-El Paso']",True,False,876,18.8,2.3,7.4,46.7,22.4,81.0,46.8,18.0,83.4,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Ryan Arcidiacono,2018,2024,['Guard'],75,195.0,"March 26, 1994",['Villanova'],False,True,257,4.0,1.8,1.9,42.1,36.9,80.7,52.7,9.8,6.0,1627853,https://cdn.nba.com/headshots/nba/latest/1040x760/1627853.png
Jim Ard,1971,1978,"['Forward', 'Center']",80,215.0,"September 19, 1948",['Cincinnati'],False,False,431,4.4,4.3,0.6,40.2,23.5,66.2,40.3,10.6,4.0,76055,https://cdn.nba.com/headshots/nba/latest/1040x760/76055.png
Gilbert Arenas,2002,2012,['Guard'],76,191.0,"January 6, 1982",['Arizona'],False,False,552,20.7,3.9,5.3,42.1,35.1,80.3,48.2,19.6,51.3,2240,https://cdn.nba.com/headshots/nba/latest/1040x760/2240.png
Trevor Ariza,2005,2022,['Forward'],80,215.0,"June 30, 1985",['UCLA'],False,False,1118,10.4,4.8,2.1,42.2,35.1,73.1,50.4,13.1,64.3,2772,https://cdn.nba.com/headshots/nba/latest/1040x760/2772.png
Paul Arizin,1951,1962,"['Forward', 'Guard']",76,190.0,"April 9, 1928",['Villanova'],True,False,713,22.8,8.6,2.3,42.1,,81.0,,19.8,108.8,76056,https://cdn.nba.com/headshots/nba/latest/1040x760/76056.png
Joe Arlauckas,1988,1988,['Forward'],81,230.0,"July 20, 1965",['Niagara University'],False,False,9,3.8,1.4,0.9,32.6,,75.0,32.6,7.9,-0.1,76057,https://cdn.nba.com/headshots/nba/latest/1040x760/76057.png
B.J. Armstrong,1990,2000,['Guard'],74,175.0,"September 9, 1967",['Iowa'],False,False,747,9.8,1.8,3.3,47.7,42.5,85.6,51.3,14.5,45.0,769,https://cdn.nba.com/headshots/nba/latest/1040x760/769.png
Bob Armstrong,1957,1957,"['Center', 'Forward']",80,220.0,"June 17, 1933",['Michigan State'],False,False,19,1.5,2.1,0.2,29.7,,50.0,,7.8,-0.1,76061,https://cdn.nba.com/headshots/nba/latest/1040x760/76061.png
Brandon Armstrong,2002,2004,['Guard'],77,188.0,"June 16, 1980",['Pepperdine'],False,False,108,2.2,0.6,0.2,35.2,33.3,60.0,39.5,4.9,-0.6,2220,https://cdn.nba.com/headshots/nba/latest/1040x760/2220.png
Curly Armstrong,1949,1951,"['Guard', 'Forward']",71,170.0,"November 1, 1918",['Indiana'],False,False,153,6.8,2.3,2.3,29.5,,69.2,,,7.1,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Darrell Armstrong,1995,2008,['Guard'],72,170.0,"June 22, 1968",['Fayetteville State University'],False,False,840,9.2,2.7,4.0,40.9,33.4,87.1,48.0,16.3,49.8,353,https://cdn.nba.com/headshots/nba/latest/1040x760/353.png
Hilton Armstrong,2007,2014,"['Forward', 'Center']",83,235.0,"November 11, 1984",['UConn'],False,False,292,3.0,2.6,0.3,50.1,28.6,58.2,50.2,9.9,3.9,200756,https://cdn.nba.com/headshots/nba/latest/1040x760/200756.png
Tate Armstrong,1978,1979,['Guard'],75,175.0,"October 5, 1955",['Duke'],False,False,92,3.8,1.0,1.1,45.4,,80.0,,9.9,0.3,76059,https://cdn.nba.com/headshots/nba/latest/1040x760/76059.png
Jesse Arnelle,1956,1956,['Forward'],77,220.0,"December 30, 1933",['Penn State'],False,False,31,4.7,5.5,0.6,31.7,,62.3,,12.6,0.0,76062,https://cdn.nba.com/headshots/nba/latest/1040x760/76062.png
Jay Arnette,1964,1966,['Guard'],74,175.0,"December 19, 1938",['Texas'],False,False,114,3.7,1.0,1.2,36.5,,76.0,,7.7,0.1,76063,https://cdn.nba.com/headshots/nba/latest/1040x760/76063.png
Bob Arnzen,1970,1974,['Forward'],77,205.0,"November 3, 1947",['Notre Dame'],False,False,111,4.0,2.0,0.3,46.5,20.0,80.0,46.6,13.6,1.4,76064,https://cdn.nba.com/headshots/nba/latest/1040x760/76064.png
Carlos Arroyo,2002,2011,['Guard'],74,202.0,"July 30, 1979",['Florida International University'],False,False,569,6.6,1.7,3.1,43.8,33.8,80.6,45.9,13.4,20.1,2306,https://cdn.nba.com/headshots/nba/latest/1040x760/2306.png
Darrell Arthur,2009,2018,['Forward'],81,235.0,"March 25, 1988",['Kansas'],False,False,503,6.5,3.5,0.8,44.4,35.2,76.5,47.0,12.2,12.3,201589,https://cdn.nba.com/headshots/nba/latest/1040x760/201589.png
John Arthurs,1970,1970,['Guard'],76,185.0,"August 15, 1947",['Tulane'],False,False,11,3.2,1.3,1.5,34.3,,73.3,,11.3,0.0,76065,https://cdn.nba.com/headshots/nba/latest/1040x760/76065.png
Jamel Artis,2018,2018,"['Guard', 'Forward']",79,213.0,"January 12, 1993",['Pitt'],False,False,15,5.1,2.5,1.2,39.2,27.6,58.3,44.3,6.9,0.0,1628503,https://cdn.nba.com/headshots/nba/latest/1040x760/1628503.png
Ömer Aşık,2011,2018,['Center'],84,255.0,"July 4, 1986",,False,False,471,5.3,7.1,0.6,52.8,0.0,55.1,52.8,13.4,20.9,201600,https://cdn.nba.com/headshots/nba/latest/1040x760/201600.png
Vincent Askew,1988,1998,"['Guard', 'Forward']",78,210.0,"February 28, 1966",['Memphis'],False,False,467,7.1,2.5,2.2,47.9,30.0,75.4,49.4,12.6,22.1,355,https://cdn.nba.com/headshots/nba/latest/1040x760/355.png
Keith Askins,1991,1999,"['Guard', 'Forward']",79,197.0,"December 15, 1967",['Alabama'],False,False,486,3.8,2.9,0.8,40.1,35.5,71.7,48.3,9.2,14.5,173,https://cdn.nba.com/headshots/nba/latest/1040x760/173.png
Don Asmonga,1954,1954,['Guard'],74,185.0,"February 15, 1928",['Alliance College'],False,False,7,0.7,0.1,0.7,13.3,,100.0,,-7.6,-0.3,76068,https://cdn.nba.com/headshots/nba/latest/1040x760/76068.png
Dick Atha,1956,1958,['Guard'],74,190.0,"September 21, 1931",['Indiana State University'],False,False,43,3.2,1.5,1.2,39.3,,79.5,,10.5,0.6,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Chucky Atkins,2000,2010,['Guard'],71,160.0,"August 14, 1974",['South Florida'],False,False,696,9.9,1.7,3.4,41.2,36.4,77.2,48.9,13.1,27.9,1088,https://cdn.nba.com/headshots/nba/latest/1040x760/1088.png
Al Attles,1961,1971,['Guard'],72,175.0,"November 7, 1936",['North Carolina A&T'],True,False,711,8.9,3.5,3.5,45.1,,63.2,,11.3,36.5,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Chet Aubuchon,1947,1947,['Guard'],70,137.0,"May 18, 1916",['Michigan State'],False,False,30,2.2,,0.7,25.3,,54.3,,,1.2,76071,https://cdn.nba.com/headshots/nba/latest/1040x760/76071.png
Stacey Augmon,1992,2006,"['Forward', 'Guard']",80,205.0,"August 1, 1968",['UNLV'],False,False,1001,8.0,3.2,1.6,46.9,15.2,72.8,47.0,13.7,43.8,278,https://cdn.nba.com/headshots/nba/latest/1040x760/278.png
D.J. Augustin,2009,2022,['Guard'],71,183.0,"November 10, 1987",['Texas'],False,False,976,9.5,1.8,3.9,41.2,38.1,86.7,49.9,14.0,47.7,201571,https://cdn.nba.com/headshots/nba/latest/1040x760/201571.png
James Augustine,2007,2008,['Forward'],82,235.0,"February 27, 1984",['Illinois'],False,False,27,1.6,1.2,0.1,51.4,,50.0,51.4,11.1,0.3,200788,https://cdn.nba.com/headshots/nba/latest/1040x760/200788.png
Isaac Austin,1992,2002,['Center'],82,255.0,"August 18, 1969",['Arizona State'],False,False,432,7.6,4.7,1.2,44.6,17.6,67.0,44.8,13.0,9.2,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Johnny Austin,1967,1968,['Guard'],72,170.0,"August 31, 1944",['Boston College'],False,False,45,7.6,1.6,1.4,37.5,0.0,73.1,37.5,9.3,0.9,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Ken Austin,1984,1984,['Forward'],81,205.0,"July 15, 1961",['Rice University'],False,False,7,1.7,0.4,0.1,46.2,,,46.2,5.6,0.0,76074,https://cdn.nba.com/headshots/nba/latest/1040x760/76074.png
Deni Avdija,2021,2025,"['Guard', 'Forward']",81,210.0,"January 3, 2001",,False,True,359,11.3,6.2,2.8,46.2,33.7,75.3,52.9,13.1,14.7,1630166,https://cdn.nba.com/headshots/nba/latest/1040x760/1630166.png
Anthony Avent,1993,2000,['Forward'],81,235.0,"October 18, 1969",['Seton Hall'],False,False,352,5.6,4.5,0.8,40.3,0.0,68.6,40.3,8.8,0.3,138,https://cdn.nba.com/headshots/nba/latest/1040x760/138.png
Bird Averitt,1974,1978,['Guard'],73,170.0,"July 22, 1952",['Pepperdine'],False,False,366,12.1,1.9,2.9,40.5,24.9,74.3,41.2,12.5,3.9,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
William Avery,2000,2002,['Guard'],74,197.0,"August 8, 1979",['Duke'],False,False,142,2.7,0.7,1.4,33.0,25.5,71.4,37.8,7.3,-0.9,1895,https://cdn.nba.com/headshots/nba/latest/1040x760/1895.png
Dennis Awtrey,1971,1982,['Center'],82,235.0,"February 22, 1948",['Santa Clara'],False,False,733,4.8,4.6,2.0,45.9,,65.2,45.9,10.5,22.4,76078,https://cdn.nba.com/headshots/nba/latest/1040x760/76078.png
Joel Ayayi,2022,2022,['Guard'],77,180.0,"March 5, 2000",['Gonzaga'],False,True,7,0.3,0.4,0.6,16.7,0.0,,16.7,3.4,0.0,1630555,https://cdn.nba.com/headshots/nba/latest/1040x760/1630555.png
Gustavo Ayón,2012,2014,['Center'],82,250.0,"April 1, 1985",,False,False,135,4.7,4.4,1.3,53.6,0.0,50.4,53.6,14.7,5.1,202970,https://cdn.nba.com/headshots/nba/latest/1040x760/202970.png
Jeff Ayres,2010,2016,['Forward'],81,240.0,"April 29, 1987",['Arizona State'],False,False,237,2.9,2.7,0.4,55.3,40.0,77.6,55.5,12.4,6.3,201965,https://cdn.nba.com/headshots/nba/latest/1040x760/201965.png
Deandre Ayton,2019,2025,['Center'],84,250.0,"July 23, 1998",['Arizona'],False,True,398,16.4,10.5,1.6,59.0,23.0,75.5,59.3,20.0,37.6,1629028,https://cdn.nba.com/headshots/nba/latest/1040x760/1629028.png
Kelenna Azubuike,2007,2012,['Guard'],77,220.0,"December 16, 1983",['Kentucky'],False,False,208,10.5,4.0,1.1,45.9,40.9,77.0,51.9,14.3,9.3,101235,https://cdn.nba.com/headshots/nba/latest/1040x760/101235.png
Udoka Azubuike,2021,2024,['Center'],82,280.0,"September 17, 1999",['Kansas'],False,True,84,3.0,2.8,0.2,75.8,,44.4,75.8,15.5,2.0,1628962,https://cdn.nba.com/headshots/nba/latest/1040x760/1628962.png
Chris Babb,2014,2014,['Guard'],77,225.0,"February 14, 1990","['Penn State', ' Iowa State']",False,False,14,1.6,1.2,0.2,26.7,22.2,,36.7,3.7,0.0,203569,https://cdn.nba.com/headshots/nba/latest/1040x760/203569.png
Luke Babbitt,2011,2018,['Forward'],81,225.0,"June 20, 1989",['Nevada'],False,False,381,4.8,2.2,0.6,40.8,40.2,74.7,53.2,10.1,7.2,202337,https://cdn.nba.com/headshots/nba/latest/1040x760/202337.png
Miloš Babić,1991,1992,"['Center', 'Forward']",84,240.0,"November 23, 1968",['Tennessee Technological University'],False,False,21,1.8,1.0,0.5,37.5,,65.0,37.5,10.9,-0.1,76079,https://cdn.nba.com/headshots/nba/latest/1040x760/76079.png
Johnny Bach,1949,1949,"['Forward', 'Guard']",74,180.0,"July 10, 1924",['Fordham'],False,False,34,3.5,,0.7,28.6,,68.0,,,0.8,76080,https://cdn.nba.com/headshots/nba/latest/1040x760/76080.png
Dwayne Bacon,2018,2021,['Guard'],78,221.0,"August 30, 1995",['Florida State'],False,False,207,7.3,2.6,1.1,40.2,31.4,78.0,44.7,8.9,0.8,1628407,https://cdn.nba.com/headshots/nba/latest/1040x760/1628407.png
Henry Bacon,1973,1973,['Guard'],75,205.0,"July 5, 1948",['Louisville'],False,False,47,3.5,1.7,0.8,36.6,20.0,60.3,37.2,4.2,-0.1,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Ibou Badji,2024,2024,['Center'],85,240.0,"October 13, 2002",,False,True,22,1.5,2.3,0.6,63.6,,50.0,63.6,8.1,0.2,1630641,https://cdn.nba.com/headshots/nba/latest/1040x760/1630641.png
Jim Baechtold,1953,1957,"['Forward', 'Guard']",76,205.0,"December 9, 1927",['Eastern Kentucky University'],False,False,321,9.7,3.1,2.1,38.8,,78.3,,13.2,14.8,76081,https://cdn.nba.com/headshots/nba/latest/1040x760/76081.png
Dalibor Bagarić,2001,2003,['Center'],85,255.0,"February 7, 1980",,False,False,95,2.6,2.5,0.4,36.1,0.0,55.9,36.1,7.0,-0.9,2053,https://cdn.nba.com/headshots/nba/latest/1040x760/2053.png
John Bagley,1983,1994,['Guard'],72,185.0,"April 23, 1960",['Boston College'],False,False,665,8.7,2.6,6.0,43.7,24.1,77.9,44.8,13.0,16.6,76082,https://cdn.nba.com/headshots/nba/latest/1040x760/76082.png
Marcus Bagley,2025,2025,['Forward'],80,215.0,"October 23, 2001",['Arizona State'],False,True,10,6.7,7.0,1.0,39.1,15.6,80.0,42.8,11.8,0.2,1630542,https://cdn.nba.com/headshots/nba/latest/1040x760/1630542.png
Marvin Bagley III,2019,2025,"['Forward', 'Center']",82,235.0,"March 14, 1999",['Duke'],False,True,289,12.0,6.5,0.9,51.8,29.0,69.0,54.1,17.5,12.6,1628963,https://cdn.nba.com/headshots/nba/latest/1040x760/1628963.png
Amari Bailey,2024,2024,['Guard'],77,185.0,"February 17, 2004",['UCLA'],False,True,10,2.3,0.9,0.7,33.3,12.5,85.7,35.4,9.7,-0.1,1641735,https://cdn.nba.com/headshots/nba/latest/1040x760/1641735.png
Carl Bailey,1982,1982,['Center'],84,210.0,"April 23, 1958",['Tuskegee University'],False,False,1,2.0,0.0,0.0,100.0,,,100.0,-6.8,0.0,76084,https://cdn.nba.com/headshots/nba/latest/1040x760/76084.png
Gus Bailey,1975,1980,"['Guard', 'Forward']",77,185.0,"February 18, 1951",['Texas-El Paso'],False,False,147,2.6,1.7,1.1,40.6,100.0,51.0,40.8,11.3,0.8,76083,https://cdn.nba.com/headshots/nba/latest/1040x760/76083.png
James Bailey,1980,1988,"['Forward', 'Center']",81,220.0,"May 21, 1957",['Rutgers University'],False,False,595,8.8,5.0,0.8,48.4,7.7,70.3,48.4,13.0,16.3,76085,https://cdn.nba.com/headshots/nba/latest/1040x760/76085.png
Thurl Bailey,1984,1999,"['Forward', 'Center']",83,215.0,"April 7, 1961",['NC State'],False,False,928,12.8,5.1,1.4,47.3,11.4,81.2,47.3,14.3,45.0,1847,https://cdn.nba.com/headshots/nba/latest/1040x760/1847.png
Toby Bailey,1999,2000,['Guard'],78,213.0,"November 19, 1975",['UCLA'],False,False,73,3.3,1.7,0.6,40.7,20.0,69.2,41.4,11.0,1.0,1753,https://cdn.nba.com/headshots/nba/latest/1040x760/1753.png
Cameron Bairstow,2015,2016,"['Forward', 'Center']",81,250.0,"December 7, 1990",['New Mexico'],False,False,36,1.2,1.0,0.2,29.6,20.0,84.6,30.6,5.0,-0.1,203946,https://cdn.nba.com/headshots/nba/latest/1040x760/203946.png
Jimmie Baker,1976,1976,['Forward'],81,220.0,"December 25, 1953","['UNLV', ' Hawaii']",False,False,5,1.2,2.8,0.8,20.0,,0.0,20.0,-3.2,-0.2,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Mark Baker,1999,1999,['Guard'],73,175.0,"November 11, 1969",['Ohio State'],False,False,1,0.0,0.0,0.0,0.0,,,0.0,-46.6,-0.1,1858,https://cdn.nba.com/headshots/nba/latest/1040x760/1858.png
Maurice Baker,2005,2005,['Guard'],73,175.0,"July 28, 1979",['Oklahoma State'],False,False,5,0.0,0.4,0.2,0.0,,,0.0,-0.2,0.0,2486,https://cdn.nba.com/headshots/nba/latest/1040x760/2486.png
Norm Baker,1947,1947,['Guard'],72,180.0,"February 17, 1923",,False,False,4,0.0,,0.0,0.0,,,,,0.0,76089,https://cdn.nba.com/headshots/nba/latest/1040x760/76089.png
Ron Baker,2017,2019,['Guard'],76,220.0,"March 30, 1993",['Wichita State'],False,False,96,3.1,1.4,1.8,35.8,26.5,70.7,41.7,7.4,0.2,1627758,https://cdn.nba.com/headshots/nba/latest/1040x760/1627758.png
Vin Baker,1994,2006,"['Forward', 'Center']",83,232.0,"November 23, 1971",['University of Hartford'],False,False,791,15.0,7.4,1.9,48.5,21.5,63.8,48.7,16.3,47.0,452,https://cdn.nba.com/headshots/nba/latest/1040x760/452.png
Patrick Baldwin Jr.,2023,2025,"['Guard', 'Forward']",81,220.0,"November 18, 2002",['UW-Milwaukee'],False,True,93,3.7,2.0,0.5,40.5,37.3,65.8,53.2,11.0,0.6,1631116,https://cdn.nba.com/headshots/nba/latest/1040x760/1631116.png
Wade Baldwin,2017,2019,['Guard'],76,200.0,"March 29, 1996",['Vanderbilt'],False,False,56,3.1,1.2,1.4,35.5,25.0,77.6,38.2,7.1,-0.3,1627735,https://cdn.nba.com/headshots/nba/latest/1040x760/1627735.png
Renaldo Balkman,2007,2012,['Forward'],80,208.0,"July 14, 1984",['South Carolina'],False,False,221,4.0,3.5,0.6,51.0,17.2,54.2,51.8,14.3,7.2,200764,https://cdn.nba.com/headshots/nba/latest/1040x760/200764.png
Cedric Ball,1991,1991,['Forward'],80,210.0,"April 16, 1968",['UNC Charlotte'],False,False,7,1.1,1.6,0.0,37.5,,100.0,37.5,10.8,0.0,76090,https://cdn.nba.com/headshots/nba/latest/1040x760/76090.png
LaMelo Ball,2021,2025,['Guard'],79,180.0,"August 22, 2001",,False,True,231,21.0,6.0,7.4,42.1,36.5,83.7,50.8,18.9,13.6,1630163,https://cdn.nba.com/headshots/nba/latest/1040x760/1630163.png
Lonzo Ball,2018,2025,['Guard'],78,190.0,"October 27, 1997",['UCLA'],False,True,287,11.4,5.5,5.8,39.8,36.2,59.9,50.7,13.3,12.6,1628366,https://cdn.nba.com/headshots/nba/latest/1040x760/1628366.png
Greg Ballard,1978,1989,['Forward'],79,215.0,"January 29, 1955",['Oregon'],False,False,802,12.4,6.1,2.2,47.2,33.8,78.7,47.7,15.7,54.0,76091,https://cdn.nba.com/headshots/nba/latest/1040x760/76091.png
Herschel Baltimore,1947,1947,['Forward'],76,195.0,"June 21, 1921",['Penn State'],False,False,58,2.4,,0.3,20.2,,46.4,,,0.3,76092,https://cdn.nba.com/headshots/nba/latest/1040x760/76092.png
Mo Bamba,2019,2025,['Center'],84,231.0,"May 12, 1998",['Texas'],False,True,364,6.8,5.4,0.8,47.7,35.6,68.2,55.0,16.4,15.6,1628964,https://cdn.nba.com/headshots/nba/latest/1040x760/1628964.png
Paolo Banchero,2023,2025,['Forward'],82,250.0,"November 12, 2002",['Duke'],False,True,198,22.4,7.1,4.6,44.5,32.0,73.0,48.7,17.1,11.1,1631094,https://cdn.nba.com/headshots/nba/latest/1040x760/1631094.png
Desmond Bane,2021,2025,['Guard'],77,215.0,"June 25, 1998",['TCU'],False,True,313,17.8,4.6,3.8,47.2,41.0,88.3,56.6,17.2,25.5,1630217,https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png
Gene Banks,1982,1987,"['Forward', 'Guard']",79,215.0,"May 15, 1959",['Duke'],False,False,468,11.3,5.8,2.9,53.9,4.3,73.0,53.9,15.1,31.2,76093,https://cdn.nba.com/headshots/nba/latest/1040x760/76093.png
Marcus Banks,2004,2011,['Guard'],74,200.0,"November 19, 1981","['Dixie State (UT)', ' UNLV']",False,False,348,5.9,1.5,2.1,43.2,32.7,76.8,46.9,12.2,6.6,2556,https://cdn.nba.com/headshots/nba/latest/1040x760/2556.png
Walker Banks,1971,1971,['Center'],82,205.0,"August 26, 1947",['Western Kentucky'],False,False,16,2.6,3.1,0.5,50.0,,41.2,50.0,6.4,0.2,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
Ken Bannister,1985,1991,"['Forward', 'Center']",81,235.0,"April 1, 1960","['Indiana State University', "" Saint Augustine's College""]",False,False,253,5.9,3.5,0.4,48.8,0.0,49.2,48.8,8.9,0.6,76094,https://cdn.nba.com/headshots/nba/latest/1040x760/76094.png
Mike Bantom,1974,1982,"['Forward', 'Center']",81,200.0,"December 3, 1951","[""Saint Joseph's""]",False,False,706,12.1,6.4,2.3,46.8,20.0,69.2,46.8,14.3,34.8,76095,https://cdn.nba.com/headshots/nba/latest/1040x760/76095.png
Dalano Banton,2022,2025,"['Guard', 'Forward']",81,204.0,"November 7, 1999",['Nebraska'],False,True,216,6.8,2.2,2.0,40.2,30.4,72.8,46.1,12.6,2.1,1630625,https://cdn.nba.com/headshots/nba/latest/1040x760/1630625.png
Cat Barber,2022,2022,['Guard'],74,190.0,"July 25, 1994",['NC State'],False,True,3,0.0,1.0,1.0,0.0,,0.0,0.0,-11.2,-0.1,1627760,https://cdn.nba.com/headshots/nba/latest/1040x760/1627760.png
John Barber,1957,1957,['Forward'],78,210.0,"June 27, 1927","['California State University', ' Los Angeles']",False,False,5,1.4,1.2,0.0,25.0,,50.0,,4.2,0.0,76096,https://cdn.nba.com/headshots/nba/latest/1040x760/76096.png
Leandro Barbosa,2004,2017,['Guard'],75,194.0,"November 28, 1982",,False,False,850,10.6,2.0,2.1,45.9,38.7,82.1,52.6,15.1,37.4,2571,https://cdn.nba.com/headshots/nba/latest/1040x760/2571.png
Steve Bardo,1992,1996,['Guard'],77,190.0,"April 5, 1968",['Illinois'],False,False,33,2.2,1.8,1.3,32.9,10.0,69.6,33.5,8.1,-0.1,0,https://cdn.nba.com/headshots/nba/latest/1040x760/0.png
